date,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio
2009,2.6905582198350277,2.6905582198350277,3.1943245936174454,25.68254520485237,15.454025516937968,16.860561983471076,10.045393017009848,10.045393017009848,6.7362853095138355,3.1943245936174454,0.02769879679563778,10.425851033701502,2.6905582198350277,0.7659537166900421,1.029417072730554,0.1577419079340678,0.5568650895322687,0.16258149002192046,0.16238221311242065,0.12437725965781307,0.23404628330995791,0.08228646765232131,0.10476213312871667,0.12176951476793249,0.7659537166900421,1.029417072730554,0.1577419079340678,8.266595857673925,5.303577512776831,2.039303338171263,0.6615877201243054,2.787116321960216,2.133184033724147,0.5252272427875115,23.61844165456771,68.82146987022999,92.43991152479771,44.15360400873699,-20.53516235416928,0.21453997551558526,0.27313926721657394,0.046831074440609785,0.05056346044393853,-33.99386503067485,5.029266096352994,1.273139267216574,2.0228178196305686,1.205179282868526,2.5208257877580587,0.7113756008239872,0.3179890113018476,0.5957923008057296,5.029266096352994,64.94186046511628,-2.4739756367663346,-7.938877043354656,0.7113756008239873
2010,2.3408,2.6273,2.6648,10.1165,16.9739,-0.0,6.9641,0,0,0,,0.36818314377369,0,0.71449049548146,1.0068398594378,0.36531187676226,0.65311876762258,1,0.35733443367031,0.26279714829333,0.28550950451854,0.2853,0.2319,0.3043,0.71449049548146,1.0068398594378,0.36531187676226,5.491,13.0374,2.4371752611878,0.69039027632703,3.389,2.6538007933955,0.58947142703978,-90.6229,23.9886,,19.1608,,0.0335,0.0428,0.040324616071602,0.041032107866912,,7.8921985815603,1.2782925348978,3.0049,2.068,0.9897,0.306,0.3826421841689,0.68805415768033,7.8921985815603,439.26315789474,0.0,1.9164179104478,0.30556524773203
2011,3.0612585219228503,3.0612585219228503,2.602741532250597,10.85963838664812,14.794246575342466,13.780315717227179,6.704452606974192,6.704452606974192,2.7111698741377723,2.602741532250597,0.029364168627598306,6.066498449513615,3.0612585219228503,0.727855576176818,1.0173942896378096,0.3236541417433656,0.6251412063186356,0.3236541417433656,0.3292838756273264,0.23967110502046335,0.27214442382318205,0.18197668696129024,0.2818932282023916,0.2957641603628302,0.727855576176818,1.0173942896378096,0.3236541417433656,6.847767253044655,4.94189453125,2.2854784780124433,0.7592767052405124,2.1509810442301296,1.1553042899900232,0.42110076488194215,24.67175318061446,73.8583143958107,98.53006757642515,53.30204525244541,-28.63029207183095,0.35444817840520815,0.5490623162205136,0.13367298801773753,0.13769204763156906,426.2682926829268,2.859500750238712,1.5490623162205137,3.9883942161339423,1.94044901065449,1.9493911719939117,0.31888425282027505,0.388210892794311,0.4865238753995134,2.859500750238712,84.87044534412955,1.9475102192493496,1.407763078369485,0.31888425282027505
2012,2.0538991855945943,2.0538991855945943,1.9715753360454435,9.556183552930488,13.916253587268459,14.93408122692417,5.569042575725482,5.569042575725482,2.2677382335268477,1.9715753360454435,0.04136325687628487,4.970027075812275,2.0538991855945943,0.7399314193505009,1.016054105752152,0.2744230516863201,0.6214919105378602,0.2744230516863201,0.2788286683789205,0.2063140923492248,0.2600685806494991,0.1304667401690555,0.21492881276487705,0.20486193721747162,0.7399314193505009,1.016054105752152,0.2744230516863201,6.678795898114456,4.26489226869455,1.9061930457777936,0.6323695036217709,2.431229648007443,1.264537137540704,0.6573112110404714,26.22832342850715,85.58246656760774,111.81078999611489,54.650569588905405,-28.422246160398256,0.39297696529975934,0.6473839423471281,0.2041685447395825,0.20800915685758922,162.64444444444445,1.4042236763831053,1.6473839423471281,3.7798238590872697,1.4095276220976782,2.4973979183346677,0.3952748750567924,0.3540241090343263,0.37290828214361366,1.4042236763831053,60.52564102564103,1.594663063671677,1.1662549407114624,0.3952748750567924
2013,2.1089398516890965,2.1089398516890965,2.330925096759505,12.77114345114345,14.71468453378001,12.25031408914149,5.913477088948787,5.913477088948787,3.0148949295674226,2.330925096759505,0.03645660369986912,6.427712444028932,2.1089398516890965,0.7628261041947506,1.026035310389716,0.23319040752826894,0.5980306594824315,0.23319040752826894,0.2392615921681718,0.18251498823707976,0.2371738958052494,0.10415989952142748,0.16513320516341665,0.15599695392816348,0.7628261041947506,1.026035310389716,0.23319040752826894,7.136072751768272,5.078379674017258,1.6771032200585465,0.5706923060265489,2.364681603773585,1.1223466981132075,0.41818985849056606,24.805152917963117,71.87331854439043,96.67847146235354,51.148581677443715,-26.3434287594806,0.369237099114316,0.5853817632518539,0.1843295389311267,0.18752614989818972,50.372950819672134,1.5451435371114086,1.5853817632518539,4.180281690140845,2.017907444668008,2.3432595573440644,0.4655925155925156,0.39417166274569326,0.48272044666923375,1.5451435371114086,73.93594306049822,1.933190657858007,1.3645080782871404,0.46559251559251563
2014,3.1415879352009313,3.1415879352009313,3.1413067836047968,14.995284518113467,12.620284617122204,17.171001858917915,8.595592614359878,8.595592614359878,3.490803658541495,3.1413067836047968,0.025121818598589973,7.811131988617341,3.1415879352009313,0.7407126131257515,1.029582328793901,0.27469124753892965,0.6373545731161625,0.27469124753892965,0.28281725434043314,0.20948630749955252,0.25928738687424846,0.12727826351733437,0.20950505683343776,0.20210174223369373,0.7407126131257515,1.029582328793901,0.27469124753892965,7.372998544395925,4.741633512754505,1.6809073951501294,0.6075731871764757,1.7310693551407703,0.5879268368812036,0.15987265122666833,28.921693216395205,76.97769113074379,105.899384347139,49.50496026849613,-20.583267052100922,0.39248118665448695,0.6460395596527343,0.17811746013064203,0.19706507991261354,79.93229166666667,1.4891692801400336,1.6460395596527342,4.166088553356458,2.08549275658029,1.018363599265456,0.37670881749829116,0.3654555217469125,0.5005877167205407,1.4891692801400336,12.729426433915211,2.0023536334215946,1.3979186635629193,0.37670881749829116
2015,2.2978341655070804,2.2978341655070804,2.535691446120495,12.290998248686517,11.56360977647796,12.130602367988939,7.38093284955566,7.38093284955566,2.768437452869969,2.535691446120495,0.03245865013051854,6.5039933077972965,2.2978341655070804,0.8035462989023361,1.0149978574489358,0.252949146418571,0.6264836058169994,0.252949146418571,0.2567428416583868,0.2063047601842652,0.19645370109766394,0.11080386164071217,0.18695260702300073,0.1602096157806815,0.8035462989023361,1.0149978574489358,0.252949146418571,10.022297624818226,4.001548287207277,1.7375541465252056,0.5370882452821035,2.5758600880832323,1.4538201314865642,0.9770855939235336,31.564537982115436,91.2146933642871,122.77923134640254,36.418794737860324,-4.854256755744888,0.4073157716004463,0.6872390930670378,0.2469890657166455,0.2706704077368515,41.54896142433235,0.8388619320688134,1.6872390930670378,4.010333192745677,2.440109658371995,3.7937579080556727,0.3989492119089317,0.34354620178845635,0.6084555923647263,0.8388619320688134,7.219817767653758,2.5539887187751815,1.5844859190134977,0.39894921190893173
2016,2.6726149850511884,2.6726149850511884,2.9803930153063805,17.157483520744474,12.662473347547975,14.52816219322006,8.116131694790903,8.116131694790903,3.854790151195619,2.9803930153063805,0.02782539325614164,9.519918699186992,2.6726149850511884,0.7974644403215831,1.0048159080316919,0.21678145048579656,0.6094094667183053,0.21678145048579656,0.2178254500143129,0.17370805058346103,0.20253555967841683,0.09102861630502881,0.15576963730256999,0.13839290513302877,0.7974644403215831,1.0048159080316919,0.21678145048579656,9.372121212121213,4.17720151269584,1.64184014818501,0.5240322253302391,1.7489902472662793,0.6637277115555118,0.2738646438774505,28.825332143398388,87.37907397827212,116.2044061216705,38.94529229177444,-10.119960148376055,0.41562028466296647,0.7112161386766527,0.2376863309352518,0.2762897638483646,17.56343792633015,0.8625558675790057,1.7112161386766527,4.610570824524313,2.5756871035940803,1.857293868921776,0.47741372625048467,0.3672184148045869,0.5586482024944974,0.8625558675790057,4.706085455330168,2.2657662337662337,1.498831615120275,0.4774137262504846
2017,3.4042217360436977,3.4042217360436977,3.743662146874651,24.472032079991667,11.193329766363474,22.740609756097562,10.626683853459973,10.626683853459973,5.464447955542718,3.743662146874651,0.02158702238606568,9.91122117782467,3.4042217360436977,0.47174724842767296,1.134701159678858,0.285782571979414,0.6225044215356671,0.285782571979414,0.3242778158410478,0.15297716734914996,0.5282527515723271,0.07789921216399322,0.13910662281400774,0.16948255660127753,0.47174724842767296,1.134701159678858,0.285782571979414,8.091530054644808,3.392811112702277,1.5266973168892457,0.5092211701514819,1.6933585902072212,0.62304115722404,0.19706101831123357,32.60870604356209,107.58040688840114,140.18911293196322,45.10889751814959,-12.500191474587503,0.4400035700086816,0.7857256697431142,0.2661924810751042,0.2797917188413056,27.764705882352942,0.8246000074590684,1.7857256697431143,4.703254626675175,2.1978302488832164,1.1161455009572432,0.5282783043432976,0.35228884179665715,0.4672998643147897,0.8246000074590684,12.449324324324325,1.8772287315333673,1.312166172106825,0.5282783043432976
2018,2.8885614849187937,2.8885614849187937,3.0400266768292683,10.230361943665987,10.539720321332936,15.113312048277313,7.317878839358522,7.317878839358522,2.2406402376024257,3.0400266768292683,0.025726645408406665,7.367667973210703,2.8885614849187937,0.9029034609941244,1.0000428890032595,0.3290989159891599,0.6173357046070461,0.3290989159891599,0.32911303071364045,0.2971572944896116,0.09709653900587555,0.1645241202535108,0.28235183670184943,0.2094182526922766,0.9029034609941244,1.0000428890032595,0.3290989159891599,7.089696652719665,3.7379015579760098,1.4465860829794186,0.5536600423559935,1.7314447251293155,0.7535787321063395,0.18158306267292193,34.630899954832884,97.64837150971931,132.2792714645522,51.48316181623695,-16.852261861404067,0.4173081281307878,0.7161729007684776,0.2518337162982511,0.2611819028556707,49.82051282051282,1.116582571417732,1.7161729007684776,6.3829971806549555,3.09065278681414,1.259379744090219,0.2631928941243528,0.4154245709123758,0.4842008698015765,1.116582571417732,23.34020618556701,1.9387392134905475,1.4203262233375158,0.26319289412435287
2019,3.7437129696531795,3.7437129696531795,4.031858959216286,13.785287438236413,9.396135265700483,17.136353059296006,8.754042238648363,8.754042238648363,2.8922060805913756,4.031858959216286,0.019217465229432792,9.584605763671222,3.7437129696531795,0.8748856929088037,1.091808486498752,0.3061905092753422,0.5855624261793928,0.3061905092753422,0.3343013965121934,0.2924755089279511,0.12511430709119628,0.15417069526237145,0.27157308009909165,0.19292731188820986,0.8748856929088037,1.091808486498752,0.3061905092753422,7.2250484496124034,3.4109103385178408,1.2993355721662514,0.5271234361723945,1.4002241147467502,0.5797848498431197,0.18798744957418198,38.84575835475578,107.00955574182733,145.8553140965831,50.518692372171,-11.672934017415223,0.4323049427206938,0.761509083402147,0.24615803602692293,0.2722970752546829,45.061349693251536,1.142891624426744,1.761509083402147,7.503961965134707,3.833371066334616,1.1944758886121802,0.26491828202204487,0.46057111095671505,0.5108462814904209,1.142891624426744,8.975088004332521,2.0443471288472215,1.5211804121345633,0.26491828202204487
